cid,SMILES,AO,ROS,NRF2
5307100,CCCCNC(=O)CS(=O)CC1=C(OC(=N1)C2=CC=CC(=C2)C)C,0,0,1
5307230,CCCCCOC(=O)C1=C(C2=C(N1)CC(CC2=O)C3=CC=CO3)C,0,0,1
5307232,CC1=NC2=CC=CC=C2C3=C1C=C(O3)C(=O)NCC4=CC5=C(C=C4)OCO5,0,1,0
5307329,CCCCCCSC1=CC(=NC2=NC=NN12)C,0,0,1
5307346,CC1=C(C(=NC2=CC(=NN12)C3=CC(=CC(=C3)OC)OC)C)CCC(=O)O,1,0,0
5307380,CCCC1=CC(=NO1)C(=O)NC2=CC=C(C=C2)C,0,0,1
5307399,CCCC1=CC(=NO1)C(=O)NCC2=CC=CC=C2,0,0,1
5307411,CCCCC(CC)CNC(=O)C1CCCN(C1)S(=O)(=O)C2=CN=CN2,0,0,1
5307476,CC1=CC(=CC=C1)CCNC(=O)C2CCCN(C2)S(=O)(=O)C3=CN=CN3,0,0,1
5307478,CN1C=C(C(=O)C2=C1C=CC(=C2)S(=O)(=O)N(C)C3CCCCC3)C(=O)NCCN4CCCC4,0,1,0
5307515,CCCN1C(C2=C(C1=O)C=C(C=C2)C(=O)NC3CCCCCC3)O,0,0,1
5307531,CCCC1=CC(=NO1)C(=O)NCCC2=CC=CC=C2,0,0,1
5307570,CCCC1=CC(=NO1)C(=O)NC2CCCCC2,0,0,1
5307589,CC1CCN(CC1)CC(=O)C2=CC3=C(C=C2)N(CC3)C(=O)C,0,0,1
5307643,CCOC(=O)C1=C(NC(=O)NC1C2=CC(=C(C=C2)O)O)CS(=O)(=O)C3=CC(=C(C=C3)F)C,0,0,1
5307662,CC1=CC=CC=C1C2=NC(=C(O2)C)CS(=O)(=O)CC(=O)NCCN3CCOCC3,0,1,0
5307721,CCCC1=CC(=NO1)C(=O)NC2=CC(=C(C=C2OC)Cl)OC,0,0,1
5307749,CCOC(=O)N1CCN(CC1)CC(=O)C2=CC3=C(C=C2)N(CC3)C(=O)C,0,1,0
5307757,CCCC1=CC(=NO1)C(=O)NC2=CC=CC(=C2)C(=O)C,0,0,1
5307778,CCCC1=CC(=NO1)C(=O)NC2CCCC2,0,0,1
5307813,CCOC(=O)N1CCN(CC1)C(=O)C2=CC(=NO2)C,0,0,1
5307874,CCOC(=O)N1CCN(CC1)C2=C(C(=O)C2=O)NCC3CCN(CC3)CC4=CC=CC(=C4)C,0,0,1
5307889,COC1=CC=C(C=C1)N2C(N3CCCC3C2=O)C4=CC(=C(C(=C4)OC)OC)OC,0,1,0
5307919,CCOC(=O)N1CCC(CC1)NC(=O)C2=NN3C=CC=CC3=C2,0,0,1
5308011,CC1=C(N=C(O1)C2=CC=C(C=C2)Cl)CN3CCC(CC3)C(=O)N4CCC5=CC=CC=C5C4,0,1,0
5308020,CC1=CC(=NO1)NC(=O)C2=NOC(=C2)C3CC3,0,0,1
5308044,CC1=CC=C(C=C1)CCNC(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)NC(=O)CC4,0,0,1
5308171,CCCC1=CC(=NO1)C(=O)NC2=CC=C(C=C2)C(=O)C,0,0,1
5308188,C1CC(N(C1)S(=O)(=O)C2=CC=CC3=C2N=CC=C3)C(=O)NCC4=CC=CC=C4,0,1,0
5308217,CC1=C(NC2=C1C(=O)CC(C2)C3=CC(=C(C(=C3)OC)OC)OC)C(=O)OCC=C,1,0,0
5308512,CCCC1=CC(=NO1)C(=O)NC2=C(C=CC(=C2)Br)O,0,0,1
5308555,CCCN1C(C2=C(C1=O)C=C(C=C2)C(=O)NCCC3=CC=CC(=C3)C)O,0,0,1
5308656,CC1=CC(=CC=C1)CCNC(=O)C2CCC(CC2)CNC3=C(C(=O)C3=O)N4CCCC4,0,0,1
5308703,CCOC(=O)C1CCCN(C1)C2=C(C(=O)C2=O)NCCC3=CC=C(C=C3)S(=O)(=O)N,0,0,1
5308727,CC(=O)OCCNC1=C2C3=C(C4=CC=CC=C4C2=O)ON=C3C(=C1)N5CCN(CC5)C,0,1,0
5308877,CCC1=CC=C(C=C1)C2=NC(=C(O2)C)CN3CCCC(C3)C(=O)O,0,0,1
5308898,CCC1=CC(=O)OC2=CC(=CC(=C12)O)C,0,0,1
5308964,CC1=NOC(=C1)C(=O)NC2CCCC2,0,0,1
5308990,CC1=CC(=NC2=C1C(=O)N(S2)CC(=O)NCCCN3CCN(CC3)C4=CC=CC=C4F)C,0,1,0
5309153,CCCC1=CC(=NO1)C(=O)N(C2CCCCC2)C3CCCCC3,0,0,1
5309215,CCCSCCCNC(=O)CN1C=C2CC(CCC2=N1)C,0,0,1
5309268,CCOC1=CC=C(C=C1)C2=CC(=NO2)CCCC(=O)NCC3=CC=CO3,0,1,0
5309302,CCCC1=CC(=NO1)C(=O)NCC(C)C,0,0,1
5309341,CCCC1=CC(=NO1)C(=O)NC2=C(C(=C(S2)C(=O)C)C)C(=O)OCC,0,0,1
5309447,CCCCN(CC1=CC=CC=C1)C(=O)C2CCCN(C2)S(=O)(=O)C3=CN=CN3,0,0,1
5309503,CCOC1=CC=C(C=C1)N(CC(=O)N2CCN(CC2)C3=CC=CC=C3)S(=O)(=O)C4=C(ON=C4C)C,0,1,0
5309505,CCCN1C(C2=C(C1=O)C=C(C=C2)C(=O)NC3CCCC3)O,0,0,1
5309512,CC1=CC(=NC2=C1C(=CC=C2)O)N3CCN(CC3)C4CCCCC4,0,0,1
5309527,CCCC1=CC(=NO1)C(=O)NC2=C(C3=C(S2)CCC3)C#N,0,0,1
5309670,CCCC1=CC(=NO1)C(=O)NCC2=CC=C(C=C2)OC,0,0,1
5309717,CCCCOC(=O)C1=C(C2=C(N1)CC(CC2=O)C3=CC(=C(C(=C3)OC)OC)OC)C,0,0,1
5309739,CCCCN(CC)CCNC1=C(C(=O)C1=O)NC2CCN(CC2)C(=O)OCC,0,0,1
5309814,CCCCN(C)C(=O)C1=CC=C(O1)CS(=O)(=O)C2=CC=CC=C2C,0,0,1
5309829,CCCC1=CC(=NO1)C(=O)NC2=C(C3=C(S2)CCCC3)C(=O)OCC,0,0,1
5310048,C1CCC(C(C1)C(=O)NCC2=CN3C=CC=CC3=N2)C(=O)O,0,1,0
5310115,CCOC(=O)C1CCN(CC1)C2=CC(=O)N(C(=O)N2)CC3=CC=C(C=C3)F,0,0,1
5310206,CCOC(=O)C1=C(C=C(S1)NC(=O)C2CC2)C,0,0,1
5310372,CCCCC(=O)NC1=CC2=C(C=C1)C(=O)NC2=O,0,0,1
5310628,CCC1=CC2=C(C=C1O)OC(=C(C2=O)OC3=CC=CC=C3)C,0,0,1
5310636,CCCCCC1=CC(=C2C(=CC(=O)OC2=C1)C)O,0,0,1
5310759,CCCCN(C)CC1=C(C=CC2=C1OC(=O)C=C2C3=CC=CC=C3)O,0,0,1
5310782,CC(=CC/C=C/1\CCC(C(C1)C(=O)O)C(=O)O)C,0,0,1
5310870,C/C(=C\C(=O)C1=CC=NC=C1)/NC2=CC=CC=C2O,0,1,0
5311217,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2/C=C/C(=O)OC(C)(C)C)C(=O)OCC)C)C,1,0,0
5311281,C[C@@H]1CCC[C@H](/C=C/C(=O)O[C@]23[C@@H](/C=C/C1)[C@@H](C(=C)[C@H]([C@H]2[C@@H](NC3=O)CC4=CC=CC=C4)C)O)O,0,1,0
5315531,CC(=O)OC/C=C/C#CC#C/C=C/C1=CC=CO1,1,0,0
5315860,COC1=C(C=C(C=C1)CCC2=CC(=C(C(=C2)OC)O)OC)OC,1,0,0
5317093,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=C(C2=O)C(=CC(=C3CC=C(C)C)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)C5=CC=C(C=C5)O)O)O)O,1,0,0
5317284,COC1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC(=C(C=C3)O)O)O,1,0,0
5317480,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=CO2)C3=CC=C(C=C3)O)C,1,0,0
5317750,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)O,1,0,0
5318039,COC1=C(C=CC(=C1)CCC(CC(=O)CCC2=CC(=C(C=C2)O)OC)O)O,1,0,0
5318083,COC1=C(C=C2C(=C1O)C(=O)C=C(O2)C3=CC=C(C=C3)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,1,0,0
5318267,COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,1,0,0
5318591,C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,1,0,0
5318597,C1=C2C(=CC(=C1O)O)OC3=C(C2=O)C(=CC(=C3[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,1,0,0
5318865,C1=CC(=C(C=C1CCC(=O)NCCCNCCCCNCCCNC(=O)CCC2=CC(=C(C=C2)O)O)O)O,1,0,0
5319081,COC1=CC(=C(C=C1)CCC(=O)C2=CC=C(C=C2)O)OC,1,0,0
5319485,COC1=C(C=CC(=C1)C2=COC3=C(C2=O)C=CC(=C3[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,1,0,0
5319502,CC1=CC(=O)OC2=CC(=C(C=C12)O)O,1,0,0
5320053,CC(=CCC1=C(C=CC(=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O)C,1,0,0
5320313,C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,1,0,0
5320438,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O,1,0,0
5320686,C1=CC(=CC=C1/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O,1,0,0
5320692,C/C=C(/C)\C(=O)O[C@@H]1[C@@H](C2=C(C=CC3=C2OC(=O)C=C3)OC1(C)C)OC(=O)CC(C)C,1,0,0
5320861,C1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,1,0,0
5320946,COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC=C(C=C3)O)O,1,0,0
5320954,COC1=C(C=C(C=C1)/C=C/C2=CC(=CC(=C2)O)O)O,1,0,0
5321010,CC1(CC[C@@H]([C@]23[C@@H]1[C@@H]([C@]([C@]45[C@H]2CC[C@H]([C@H]4O)C(=C)C5=O)(OC3)O)O)O)C,1,0,0
5321018,CC1=C2C[C@H]3C(=C)CCC[C@@]3(C=C2OC1=O)C,1,0,0
5321884,C1=CC(=CC=C1/C=C/C2=C(C(=CC(=C2)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,1,0,0
5322095,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC,1,0,0
5322280,CC1=C(C=CC2=C1OC(=O)C3=C2CCCC3)O,0,0,1
5323344,CCCCNC(=O)C1CCC(CC1)CNS(=O)(=O)C2=CC=C(C=C2)C,0,0,1
5323379,CCCCNC(=O)C1CCC(CC1)CNS(=O)(=O)C2=CC=C(C=C2)NC(=O)C,0,0,1
5331470,CC1=CC(=CC=C1)NC(=S)N/N=C(\C)/C2=CC=CO2,0,1,0
5332505,CCCCC1=CC=C(C=C1)C2=CSC(=N2)/C(=C\C3=CC=C(O3)C)/C#N,0,0,1
5333778,CCCCCC/C(=N\NS(=O)(=O)C)/C1=CC=CC=C1,0,0,1
5335116,CCCCCCCCC(=O)N/N=C/C1=CC(=CC=C1)Br,0,0,1
5338376,CC1=C(C=C2CCCCC2=N1)C(=O)/C=C/C3=CC=C(C=C3)Br,1,0,0
5340071,CCOC1=CC(=C(C=C1)N/C=C/C(=O)C2=CC=CC=C2)[N+](=O)[O-],0,1,0
5340827,CCCCCCCCC(=O)N/N=C(\C)/C1=CC=CO1,0,0,1
5341668,CC1=C(C(CC1)C(=C)C)CC(C)(C)/C=N\N2C=NN=C2,0,0,1
5348230,C/C(=N/NC(=O)C1=CC2=C(C=C1)OCO2)/C3=CC=C(C=C3)NC(=O)C(F)(F)F,0,1,0
5348533,CCC1=CC2=C(C=C1O)OC(=O)C3=C2CCCC3,0,0,1
5348588,CCCC1=CC(=O)OC2=CC(=CC(=C12)O)C,0,1,1
5351036,CCOC(=O)CCC1=C(C2=C(C=C(C=C2)O)OC1=O)C,0,0,1
5351619,C[N+](C)(C)[C@@H](CC1=CNC(=S)N1)C(=O)[O-],1,0,0
5354467,CN(C)C1=CC=C(C=C1)/C=C/C(=O)C2=C(C=CC(=C2)Cl)O,0,1,0
5355031,CCCCOC(=O)/C=C\C(=O)NC(=O)N,0,1,0
5355468,C1OC2=C(O1)C=C(C=C2)/C=C/C(=O)C3=C(C=C(C=C3)O)O,0,1,0
5357166,C1=CSC(=C1)/C=C/C(=O)C2=C(C=CC(=C2)Cl)O,0,1,0
5366244,CC(C)CCCC(C)CCCC(C)CCC/C(=C/CO)/C,1,0,0
5388001,CCOC(=O)N1C/C(=C\C2=CC=CC=C2)/C(=O)/C(=C/C3=CC=CC=C3)/C1,0,1,0
5388961,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.C(=C\C(=O)O)\C(=O)O,0,0,1
5389252,CC1=CC(=NN1S(=O)(=O)/C=C/C2=CC=CC=C2)C,0,1,0
5389361,CC1=CC(=NO1)N2C(/C(=C(\C3=CC=C(C=C3)OC(C)C)/O)/C(=O)C2=O)C4=CC=CC=C4OC,0,1,0
5389391,CCCC1=CC(=O)OC2=C1C=CC(=C2CN3CCCC3)O,0,0,1
5389779,CCCCOC(=O)C1[C@H]2C=C[C@@]3([C@@H]1C(=O)N(C3)CCC4=CC=CC=C4)O2,0,0,1
5390082,CCC1=CC(=O)OC2=C1C=C(C(=C2C)O)CN3CCCCC3,0,0,1
5406357,CCCC1=CC(=C2C(=CC(=O)OC2=C1)C)O,0,0,1
5413026,CCCC1=CC(=O)OC2=C1C=CC(=C2CN3CCOCC3)O,0,0,1
5413051,CCCC1=CC2=C(C=C1O)OC(=C(C2=O)C3=CC=CC=N3)C,0,0,1
5415951,CCOC1=CC=C(C=C1)OC2=C(OC3=C(C2=O)C=CC(=C3)O)C,0,0,1
5433215,CCC(=O)NC1=CC=C(C=C1)/C(=N\NS(=O)(=O)C2=CC=C(C=C2)C)/C,0,1,0
5457144,CC1=CC(=C(C=C1)OCC(=O)N/N=C(\C)/C2=CC(=CS2)[N+](=O)[O-])Br,0,1,0
5458879,C1=CC(=CC=C1/C=C/C(=O)NCCC2=CNC3=C2C=C(C=C3)O)O,1,0,0
5461359,CCCC[C@H]1C[C@@H]1[C@@H](C2(CC2)CC(=C)C3=CC=CC=C3)NP(=O)(C4=CC=CC=C4)C5=CC=CC=C5,0,0,1
5464105,CC(=O)C(=CC1=CC(=C(C(=C1)O)O)[N+](=O)[O-])C(=O)C,1,0,0
5468749,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)OC,1,0,0
5469424,COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC=C(C=C2)O)O,1,0,0
5469634,CCCCCC/C=C\CCCCCCCCCC1=C(C(=CC=C1)O)C(=O)O,1,0,0
5470187,C/C/1=C\CC(/C=C/C(=O)/C(=C/CC1)/C)(C)C,1,0,0
5481224,C1[C@@H]([C@@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,1,0,0
5481663,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)OC)O)O)O)O)O)O,1,0,0
5484385,CC(C)C(=C)CC[C@H]([C@H]1[C@@H](C[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)OC(=O)C)C)C)C)O)C(=O)O,1,0,0
5486699,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OCCO)C5=CC(=C(C=C5)OCCO)OCCO)O)O)O)O)O)O,1,0,0
5490064,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H](O4)CO)O)O)O)O,1,0,0
5490351,COC1=CC=C(C=C1)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO[C@H]5[C@@H]([C@H]([C@@H](CO5)O)O)O)O)O)O,1,0,0
5491637,COC1=C(C=CC(=C1)C2=COC3=C(C2=O)C(=C(C(=C3)O)OC)O)O,1,0,0
5495926,CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)OC)CCC(C)(C)O)O)C,1,0,0
5497163,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(OC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC,1,0,0
5515406,CC/C(=N\NC1=NN=C(C2=CC=CC=C21)Cl)/C,0,1,0
5524197,CC(=O)N1CC(=O)N(/C(=C/C2=CC=CC=C2)/C1=O)CC3=CC=CC=C3,0,1,0
5538639,CCOC(=O)C1=CC2=C(O1)C=CC(=C2)C3=C(OC4=CC(=CC(=C4C3=O)O)O)C(=O)OCC,0,0,1
5584117,CCCCCCC1=C(C=C2C(=C1)C=C(C(=O)O2)C(=O)NC3=CC=CC=C3)O,0,0,1
5597667,CCCCCCC1=C(C=C2C(=C1)C=C(C(=O)O2)C(=O)NC3=CC(=CC=C3)OC)O,0,0,1
5598240,CCCCCCC1=C(C=C2C(=C1)C=C(C(=O)O2)C(=O)NC3=CC=CC=C3OC)O,0,0,1
5599895,CCCCCCN1C(=O)C2=NC3=C(C=C(C(=C3)C)N)N=C2NC1=O,0,0,1
5626145,CC1=C(C=C2C(=N1)N=C(N2)SCC(=C)C)Br,0,0,1
5639838,CCCCCCC1=C(C=C2C(=C1)C=C(C(=O)O2)S(=O)(=O)C3=CC(=C(C=C3)F)Cl)O,0,0,1
5639929,CCCCCCC1=C(C=C2C(=C1)C=C(C(=O)O2)S(=O)(=O)C3=CC=C(C=C3)F)O,0,0,1
5645022,CCCCC1=CC(=O)OC2=CC(=CC(=C12)O)C,0,0,1
5650047,CCCCC1=CC(=O)OC2=CC(=CC(=C12)O)O,0,0,1
5661014,CCCCC1=CC(=O)OC2=C1C=CC(=C2)O,0,0,1
5711495,CCCCOC1=CC=C(C=C1)/C=C/C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C,0,0,1
5718650,C/C(=C\C(=O)C)/N1C(C2CCC3=C(C2=N1)C=C(C=C3)OC)C4=CC(=CC=C4)F,0,1,0
5720740,CCCCCC(=O)N/N=C(\C)/C1=CC=CC=N1,0,0,1
5720765,CCCCCC(=O)N/N=C(\C)/C1=CC=C(C=C1)Cl,0,0,1
5721593,CC1=C2CCCCC2=C(C(=O)N1)C(=O)/C=C/C3=CC=CC=C3,1,0,0
5730116,COC1=CC(=CC(=C1OC)/C=C/C2=NC3=C(C=CC=C3O)C=C2)Cl,0,1,0
5731006,CCN(CC1=CC=CC=C1)C(=O)C2CCN(CC2)C/C(=C/C3=CC=CC=C3)/C.C(=O)(C(=O)O)O,0,0,1
5731313,CCCCN(CCCC)C(=O)/C=C/C1=CC(=CC=C1)[N+](=O)[O-],0,0,1
5733994,C1OC2=C(O1)C=C(C=C2)/C=C\C(=O)CC3(C4=CC=CC=C4NC3=O)O,0,1,0
5734024,CCOC(=O)C1CCN(CC1)C(=O)/C=C/C2=CC(=C(C(=C2)OC)OC)OC,0,0,1
5737875,CC1=C(OC2=C1C=C(C=C2)F)C(=O)/C=C/C3=CC=CS3,0,1,0
5738668,CC1CCC2=C(C1)C3=C(C(=C(C=C3)O)C)OC2=O,0,0,1
5748558,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)O)OC,1,0,0
5749242,CCOC(=O)/C=C(\C)/N1C(CC(=N1)C2=CC=CC=C2)C3=CC=CC=C3,0,1,0
5750492,CCCOC(=O)/C(=C\C=C\C1=CC=CO1)/NC(=O)C2=CC=CC=C2,0,1,0
5759277,CCCCN1C(=O)/C(=C/C=C\2/N(CCS2)C)/SC1=S,0,1,0
5759329,CC(C)(C1CC2=CC(=C(C=C2O1)O)/C=C/C(=O)O)O,0,1,0
5761341,CCCCCCC1=C(C=C2C(=C1)C=C(C(=O)O2)C(=O)NC3=CC=C(C=C3)OC)O,0,0,1
5761537,CCCN1C(=O)/C(=C\C=C/2\N(C3=CC=CC=C3S2)CC)/SC1=S,0,1,0
5761549,CCCCCC1=CC(=C2C3=C(CN(CC3)C)C(=O)OC2=C1)O,0,0,1
5761597,CN1C\2CCC1/C(=C/C3=CC=CC=C3)/C(=O)/C2=C/C4=CC=CC=C4,0,1,0
5762833,CCCCC1=CC=C(C=C1)C2=CSC(=N2)/C(=C/C3=CC=C(O3)C)/C#N,0,0,1
5769297,CC\1=C(C(=O)NC(=O)/C1=C\C2=CC=C(O2)C3=CC(=C(C=C3)Cl)C(=O)OCC=C)C#N,0,1,0
5770961,COC1=CC(=C(C=C1)C(=O)/C=C/C(=O)N(CC2=CC=C(C=C2)F)CC(=O)NC3CCCCC3)O,0,1,0
5770963,COC1=CC(=C(C=C1)C(=O)/C=C/C(=O)N(CC2=CC=CC=C2)CC(=O)NC3CCCCC3)O,0,1,1
5770965,COC1=CC(=C(C=C1)C(=O)/C=C/C(=O)N(CC2=CC=CC=C2OC)CC(=O)NC3CCCCC3)O,0,1,0
5771786,CCCC/C=C/C(C1=CC=CC=C1)NC(=O)CCC2=CC=CC=C2,0,0,1
5773323,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)/C=C/C3=CC=CC=C3Cl)N,0,1,0
5787510,C/1CC2C(C2C(=O)NC3=CC(=CC=C3)[N+](=O)[O-])CC/C=C1,0,1,0
5802504,CCOC1=CC(=C(C=C1)N/C=C/C(=O)C2=CC=C(C=C2)C)[N+](=O)[O-],0,1,0
5825911,CC1=CC(=O)OC2=C1C=CC(=C2C(=O)/C=C/C3=CC=CC=C3)O,0,1,0
5826915,CCCCC/C=N\NC(=O)CC1=CC=C(C=C1)[N+](=O)[O-],0,0,1
5832044,CC\1=CCC(C/C1=N\NC(=O)CNC2=C(C=C(C=C2)C)C)C(=C)C,0,0,1
5837141,C1=CC2=C(C(=C1)O)N=C(C=C2)/C=C/C3=CC(=CC=C3)O,0,1,0
5846236,CCCCCOCC1CC(C(=O)O1)C/C(=N/NC(=S)N)/C,0,0,1
5856349,COC1=C(C=C(C=C1)/C=C\2/C(=O)N(C(=O)S2)CC(=O)NNC(=O)C3=CC=CC=C3O)OC,0,1,0
5869686,CC1=CC(=CC=C1)C(=O)O/N=C/2\CCSC3=C2C=C(C=C3)C,0,1,0
5870706,CCOC1=CC=C(C=C1)S(=O)(=O)N/N=C\2/CCS(=O)(=O)C3=C2C=C(C=C3)F,0,1,0
5883366,CCCCCCC\1C(CC/C1=N\O)C(=O)OC,0,0,1
5907936,CCCCC1=CC\2=C(S1)CCCC/C2=N/O,0,0,1
5915649,C1CS(=O)(=O)CC1N2C(=O)/C(=C/3\C4=CC=CC=C4N(C3=O)CC(=O)NC5=CC=CC=C5)/SC2=S,0,1,0
5921157,CC1CCCCN1C(=O)C23CCC(C2(C)C)(/C(=N/O)/C3)C,0,1,0
5930433,CC1=CC=C(C=C1)NC(=O)CN2C3=CC=CC=C3/C(=C/4\C(=O)N(C(=S)S4)C5CCS(=O)(=O)C5)/C2=O,0,1,0
5933527,CCC(=O)NC1=CC=C(C=C1)C(=O)N/N=C/2\CC(CC=C2C)C(=C)C,0,0,1
5951334,CCCC/C(=N/NC(=O)C(=O)NCCC1=CC=CC=C1)/C,0,0,1
5962587,CC(=O)OC1=CC=C(C=C1)/C=C/C2=CC(=CC(=C2)OC(=O)C)OC(=O)C,1,0,0
5976730,CCCCCN1C(=C(C(=N1)C)/C=N\NC(=O)C2=C(OC(=C2)C)C)C,0,0,1
5979828,COC1=C(C=CC(=C1)/C=C/C(=O)OCC(=O)N2CCC(CC2)CC3=CC=CC=C3)O,0,0,1
5985277,CCCC(=O)NC1=CC=C(C=C1)C(=O)N/N=C/2\CC(CC=C2C)C(=C)C,0,0,1
5995569,CC\1=CCC(C/C1=N\NC(=O)COC2=CC=CC=C2C)C(=C)C,0,0,1
6007691,CCCCCC/C(=C/1\C(=O)NC(=S)S1)/C,0,0,1
6009298,CCCCCCC(=O)N/N=C/1\CCCC2=CC=CC=C21,0,0,1
6022125,CCC/C(=N\NC(=O)C1=CC=CO1)/C2=CC=C(S2)Cl,0,1,0
6026898,CC1=C(C=C(C=C1)S(=O)(=O)N)NC(=O)/C=C/C2=CC=CS2,0,1,0
6049016,C/C(=N\NC(=O)C1C2C1CCCC2)/CCC3=CC=CC=C3,0,0,1
6054970,CCN1C(=CC(=C1C)/C=C/2\C(=O)N(C(=O)N2)CC(=O)NC3=CC=CC(=C3)C)C,0,1,0
6063275,CCOC(=O)C1CCCN(C1)C(=O)/C=C/C2=CC(=C(C(=C2)OC)OC)OC,0,0,1
6065444,C1COC2=C(O1)C=CC(=C2)/C=C/C(=O)C3=CC=C(C=C3)O,0,1,0
6085217,CCCCC1=C(C2=C(C(=C(C=C2)OC)/C(=N\O)/C)OC1=O)C,0,0,1
6085636,CCN1C(=C(C(=N1)C)NC(=O)/C=C/C2=CC(=C(C=C2)OC)COC3=C(C=C(C=C3)Cl)Br)C,0,1,0
6103405,C1=CC=C(C=C1)CN2C(=O)C3=C4C(=C(C=C3)O)C=CC=C4C2=O,0,1,0
6104067,CC(=C)CNC(=S)N/N=C/1\CCCCC2=CC=CC=C21,0,0,1
6114997,C/C(=C(/C#N)\C(=O)CSC1=NN=C(O1)C2=CC3=C(C=C2)OCO3)/N,0,1,0
6140667,CCCCCCC1CC(OC1=O)/C(=N\NC(=O)N)/C,0,0,1
6146228,CCCCCC\1=CCC/C1=N\NC(=O)C2=CC3=C(C=C2)OCO3,0,0,1
6146657,CCCCCCC(=O)N/N=C/CC1=CC=CC=C1,0,0,1
6148417,COC1=CC=C(C=C1)NC(=O)CN2C3=CC=CC=C3/C(=C/4\C(=O)N(C(=S)S4)C5CCS(=O)(=O)C5)/C2=O,0,1,0
6179160,CCCCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)N(CCC3=CC=CC=C3)C(=O)/C=C/C(=O)O,0,0,1
6187811,CC\1=CCC(C/C1=N\NC(=O)COC2=CC=CC(=C2)C)C(=C)C,0,0,1
6223678,CCOC1=C(C=CC(=C1)/C=C/C(=O)C2=CC3=C(C=C2)OCCO3)OCC(=O)N(C)C,0,1,0
6224319,CCCCN1C(=C(C(=O)NC1=O)C(=O)/C=C/C2=CC3=C(C=C2)OCO3)O,0,1,0
