cid,SMILES,stat,mtor,nfkb
58072591,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCCO3)C)C#CC4=CN=C(C=C4)N,0,1,0
58072602,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCN(CC3)CC4CCCCC4)C)C#CC5=CN=C(C=C5)N,0,1,0
58072613,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCC(C3)N(C)C)C)C#CC4=CN=C(C=C4)N,0,1,0
58072617,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CC[C@H](C3)N(C)C)C)C#CC4=CN=C(C=C4)N,0,1,0
58072625,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCCC(C3)N(C)C)C)C#CC4=CN=C(C=C4)N,0,1,0
58072646,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCN(CC3)C4CCS(=O)(=O)C4)C)C#CC5=CN=C(C=C5)N,0,1,0
58072652,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCN4CCCCC4C3)C)C#CC5=CN=C(C=C5)N,0,1,0
58072660,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCC[C@H]3CO)F)C#CC4=CN=C(C=C4)N,0,1,0
58072668,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C(C=C4)N,0,1,0
58072699,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CC[C@@H](C3)O)C)C#CC4=CN=C(C=C4)N,0,1,0
58072708,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCC(CC3)C(C)(C)O)C)C#CC4=CN=C(C=C4)N,0,1,0
58072722,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCC(C3)N4CCC(CC4)C)C)C#CC5=CN=C(C=C5)N,0,1,0
58072736,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CC(CO3)O)C)C#CC4=CN=C(C=C4)N,0,1,0
58072765,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCC(CC3)O)C)C#CC4=CN=C(C=C4)N,0,1,0
58072768,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCC(CC3)C4CCN(CC4)C)C)C#CC5=CN=C(C=C5)N,0,1,0
58072778,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCC(CC3)N4CCOCC4)C)C#CC5=CN=C(C=C5)N,0,1,0
58072786,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCC(CC3)OC)C)C#CC4=CN=C(C=C4)N,0,1,0
58072797,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCN(CC3)C(=O)C)C)C#CC4=CN=C(C=C4)N,0,1,0
58072831,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CC[C@@H](C3)N(C)C)C)C#CC4=CN=C(C=C4)N,0,1,0
58072838,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCC[C@@H]3CO)F)C#CC4=CN=C(C=C4)N,0,1,0
58072849,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCS(=O)CC3)C)C#CC4=CN=C(C=C4)N,0,1,0
58072890,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCN(CC3)CC4CC4)C)C#CC5=CN=C(C=C5)N,0,1,0
58072898,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CC[C@H](C3)O)C)C#CC4=CN=C(C=C4)N,0,1,0
58072916,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCC(CC3)N4CCCC4)C)C#CC5=CN=C(C=C5)N,0,1,0
58072927,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCC(CC3)N4CCCCCC4)C)C#CC5=CN=C(C=C5)N,0,1,0
58072931,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCCC(C3)O)C)C#CC4=CN=C(C=C4)N,0,1,0
58072961,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCC(CC3)N4CCN(CC4)C)C)C#CC5=CN=C(C=C5)N,0,1,0
58072978,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCC(CC3)N(C)C)C)C#CC4=CN=C(C=C4)N,0,1,0
58072981,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCN(CC3)C4CCCC4)C)C#CC5=CN=C(C=C5)N,0,1,0
58072983,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCC(CC3)N4CCCCC4)C)C#CC5=CN=C(C=C5)N,0,1,0
58073006,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCN(CC3)C4CCOCC4)C)C#CC5=CN=C(C=C5)N,0,1,0
58073660,CCC1=C(C(=NC=N1)N2CCC(CC2)NC(=O)C)C#CC3=CN=C(C=C3)N,0,1,0
58073663,CCC1=C(C(=NC=N1)N2CCC(CC2)CO)C#CC3=CN=C(C=C3)C,0,1,0
58073667,CCC1=C(C(=NC=N1)N2CCN(CC2)C3=CC=CC=C3C(F)(F)F)C#CC4=CN=C(C=C4)N,0,1,0
58073669,CCC1=C(C(=NC=N1)N2CCC(CC2)CCO)C#CC3=CN=C(C=C3)C,0,1,0
58073672,CCC1=C(C(=NC=N1)N2CCC(CC2)O)C#CC3=CN=C(C=C3)C,0,1,0
58073704,CCC1=C(C(=NC=N1)N2CCC(CC2)C=C(C)C)C#CC3=CN=C(C=C3)N,0,1,0
58073739,CCC1=C(C(=NC=N1)N2CCCC(C2)CO)C#CC3=CN=C(C=C3)C,0,1,0
58203779,CC(C)N1C(=NC=N1)C2=NC3=C(S2)CCOC4=C3C=CC(=C4)C5CCNCC5,0,1,0
58203976,CC(C)N1C(=NC=N1)C2=NC3=C(S2)CCOC4=C3C=CC(=C4)C5CCCN5,0,1,0
58203995,CC(C)N1C(=NC=N1)C2=NC3=C(S2)CCOC4=C3C=CC(=C4)CNCCO,0,1,0
58204007,CC1=NN(C(=N1)C2=NC3=C(S2)CCOC4=C3C=CC(=C4)C5=CN(N=C5)CCO)C(C)C,0,1,0
58204034,CC(C)N1C(=NC=N1)C2=NC3=C(S2)CCOC4=C3C=CC(=C4)C(CO)O,0,1,0
58204076,CC(C)N1C(=NC=N1)C2=NC3=C(S2)CCOC4=C3C=CC(=C4)C5CNC5,0,1,0
58204242,CC(C)N1C(=NC=N1)C2=NC3=C(S2)CCOC4=C3C=CC(=C4)C5CCNC5,0,1,0
58204369,C[C@H](C(=O)N)OC1=CC2=C(C=C1)C3=NC(=CN3CCO2)C4=NC=NN4C(C)C,0,1,0
58204388,CC[C@@H](C(=O)N)OC1=CC2=C(C=C1)C3=NC(=CN3CCO2)C4=NC=NN4C(C)C,0,1,0
58204651,CC(C)C(C(=O)N)OC1=CC2=C(C=C1)C3=NC(=CN3CCO2)C4=NC=NN4CC(F)(F)F,0,1,0
58204759,CC(C)N1C(=NC=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)OCC(=O)N,0,1,0
58204829,CCN1C(=NC=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)O[C@@H](C)C(=O)N,0,1,0
58205016,C[C@@H](C(=O)N)OC1=CC2=C(C=C1)C3=NC(=CN3CCO2)C4=NC=NN4CC(F)(F)F,0,1,0
58235193,CCN1CCC(CC1)N(C)C(=O)C2=C(C=CC(=C2)C3=C(C(=NC=C3)C)C#CC4=CN=C(C=C4)N)F,0,1,0
58235215,CCN1CCC(C1)CN(C)C(=O)C2=C(C=CC(=C2)C3=C(C(=NC=C3)C)C#CC4=CN=C(C=C4)N)F,0,1,0
58235238,CCC1=C(C=CC(=N1)N)C#CC2=C(C=CN=C2C)C3=CC(=C(C=C3)C(=O)N4CCN(CC4)C5CC5)F,0,1,0
58235264,CCC1=NC=CC(=C1C#CC2=CN=C(C=C2)N)C3=CC(=C(C=C3)C(=O)N4CCC(CC4)O)F,0,1,0
58235314,CCC1=C(C=CC(=N1)N)C#CC2=C(C=CN=C2CC)C3=CC(=C(C=C3)C(=O)N4CCN(CC4)C5CC5)F,0,1,0
58235328,CC1=NC=CC(=C1C#CC2=CN=C(C=C2)N)C3=CN=C(C=C3)C4CC4,0,1,0
58602354,C1C(C=CC1=O)NC(=O)OC2=CC=CC=C2,0,0,1
58807382,CC\1C=CC(=O)/C1=C/C2=CC=CC=C2,0,0,1
58881874,CCNC(=O)NC1=NC2=NC(=CN=C2C=C1)NC3=CC(=C(C=C3)C)O,0,1,0
58963267,COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)CO)O,0,0,1
59251739,C1COCCN1CCCC(=O)NC2=NC3=C(S2)C=C(C=C3)C4=CC(=C(N=C4)N)C(F)(F)F,0,1,0
59251984,C1CCN(CC1)CCCC(=O)NC2=NC3=C(S2)C=C(C=C3)C4=CC(=C(N=C4)N)C(F)(F)F,0,1,0
59258826,CCNC1=NC(=C2C=C(C(=O)N(C2=N1)C3CCCC3)C4=CN=C5C(=C4)C=CN5)C,0,1,0
59258860,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)CC3CCCO3)C4=CNN=C4,0,1,0
59258867,CC1=C2C=C(C(=O)N(C2=NC(=N1)NC)CC3CCOC3)Br,0,1,0
59258876,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)CC3CCOC3)C4=CN=C5C(=C4)C=CN5,0,1,0
59258880,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)CC3CCCO3)C4=CN=C5C(=C4)C=CN5,0,1,0
59258887,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)OCCO)C4=CC5=CC=CC=C5N=C4,0,1,0
59258892,CCNC1=NC(=C2C=C(C(=O)N(C2=N1)C3CCCC3)CCC(=O)NC4=NC=CN4)C,0,1,0
59258902,CCNC1=NC(=C2C=C(C(=O)N(C2=N1)C3CCCC3)CCC(=O)N)C,0,1,0
59258905,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)[C@@H]3CC[C@@H](C3)O)Br,0,1,0
59258906,CCNC1=NC(=C2C=C(C(=O)N(C2=N1)C3CCCC3)C4=CN=C(C=C4)OC)C,0,1,0
59258923,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)CC3CCOC3)C4=CN=C(C=C4)OC,0,1,0
59258937,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(=O)CC3)C4=CN=C(C=C4)OC,0,1,0
59258942,CCNC1=NC(=C2C=C(C(=O)N(C2=N1)C3CCCC3)C4=CC(=C(C=C4)O)OC)C,0,1,0
59258947,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)CC3CCCO3)Br,0,1,0
59258948,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)CC3CCOCC3)C4=CN=C(C=C4)OC,0,1,0
59258959,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)CCC3CC3)C4=CN=C(C=C4)OC,0,1,0
59258963,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)O)Br,0,1,0
59258965,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCCC3)C4=CC=CC(=C4)CO,0,1,0
59258984,CC1=C2C=C(C(=O)N(C2=NC(=N1)NC)CC3CCOC3)C4=CN=C(C=C4)OC,0,1,0
59258985,CC1=C2C=C(C(=O)N(C2=NC(=N1)NC)C3CCCC3)C4=CC(=C(C=C4)O)OC,0,1,0
59258986,CCNC1=NC(=C2C=C(C(=O)N(C2=N1)C3CCCC3)C4=C(N=CC=C4)N)C,0,1,0
59258993,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCCC3)C4=CC(=C(C=C4)O)OC,0,1,0
59258999,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(=O)CC3)Br,0,1,0
59259006,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)CC3CCOC3)Br,0,1,0
59259021,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)CC3CCCO3)C4=CN=C(C=C4)OC,0,1,0
59293709,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC(=NC=C3)C4(CC4)C#N,0,1,0
59293740,CCN(CC)C1=NC=CC(=N1)C2=C(N=C(S2)NC(=O)N3CCC[C@H]3C(=O)N)C,0,1,0
59453028,CC1=C(C=CC(=N1)C2=NC=NN2)C3=CN=C4C(=N3)N(C(=O)CN4)C5CCC(CC5)O,0,1,0
59453069,CC1=C(C=CC(=C1)C2=NC=NN2)C3=CN=C4C(=N3)N(C(=O)CN4)CCC5CCOCC5,0,1,0
59453121,CC1=C(C=CC(=C1)C2=NC=NN2)C3=CN=C4C(=N3)N(CC(=O)N4)CCC5CCOCC5,0,1,0
59548220,CC1=NC(=NC(=N1)N)C2=C(N=CC(=C2)CN3CCC(CC3)O)NC4=CN=C(C=C4)OC,0,1,0
59548256,CC1=NC(=NC(=N1)N)C2=C(N=CC(=C2)CN3CC[C@H](C3)CO)NC4=CN=C(C=C4)OC,0,1,0
59688971,CC1=C(C=C(C=C1N2CCN(CC2)C3=NC=NC4=NNC(=C43)Br)COCC(F)(F)F)NCCN5CCCC5,0,1,0
59703391,C[C@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)F)CN5CCN(CC5)C)N6CCOC[C@@H]6C,0,1,0
59703439,C[C@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC=CC(=C4)CNC)N5CCOC[C@@H]5C,0,1,0
59744546,C1=CC(=CC=C1C2=C3C=C(NC3=NC=C2)C(F)(F)F)S(=O)(=O)NCCO,0,0,1
60141192,CCC1=C(C(=NC=N1)N2CCC(CC2)O)C#CC3=CC(=C(N=C3)C)NS(=O)(=O)C,0,1,0
60141615,CCC1=C(C(=NC=N1)N2CCC(CC2)O)C#CC3=CC(=C(N=C3)C)NS(=O)(=O)C4=CC=C(C=C4)F,0,1,0
60142977,CCC1=C(C(=NC(=N1)N)N2CCC(CC2)O)C#CC3=CC(=C(N=C3)C)NS(=O)(=O)C,0,1,0
66580383,CN1C2=C(C(S(=O)(=O)C3=CC=CC=C32)CC4=CC=CC=C4)C(=N1)C(=O)N5CCOCC5,0,1,0
66580702,COC1CCN(C1)CC2=CC(=CC=C2)N3C4=C(CS(=O)(=O)C5=CC=CC=C54)C(=N3)C(=O)N6CCOCC6,0,1,0
66580854,C1CN(CCC1F)CC2=CC(=CC=C2)N3C4=C(CS(=O)(=O)C5=CC=CC=C54)C(=N3)C(=O)N6CCOCC6,0,1,0
66580999,CS(=O)(=O)C1CCN(C1)CC2=CC(=CC=C2)N3C4=C(CS(=O)(=O)C5=CC=CC=C54)C(=N3)C(=O)N6CCOCC6,0,1,0
66581008,CCCCNC1=CC2=C(C=C1)C3=C(CS2(=O)=O)C(=NN3C4=CC=CC=C4)C(=O)N5CCOCC5,0,1,0
66581083,COC1CCN(CC1)CC2=CC(=CC=C2)N3C4=C(CS(=O)(=O)C5=CC=CC=C54)C(=N3)C(=O)N6CCOCC6,0,1,0
66581126,COCCNCCN1CCC[C@@H](C1)N2C3=C(CS(=O)(=O)C4=CC=CC=C43)C(=N2)C(=O)N5CCOCC5,0,1,0
66581132,C1CN(CCC1O)CC2=CC(=CC=C2)N3C4=C(CS(=O)(=O)C5=CC=CC=C54)C(=N3)C(=O)N6CCOCC6,0,1,0
66581156,CCOC1=CC2=C(C=C1)C3=C(CS2(=O)=O)C(=NN3C4=CC=C(C=C4)CN5CCOCC5)C(=O)N6CCOCC6,0,1,0
66581211,CC(=O)NCCN1CCC[C@@H](C1)N2C3=C(CS(=O)(=O)C4=CC=CC=C43)C(=N2)C(=O)N5CCOCC5,0,1,0
66656078,CC1=CC(=CN=C1OC)N2CCC3=C(C2)C(=NC=N3)O[C@H]4CCN(C4)C(=O)C5=CC=NO5,0,1,0
66665350,CCC1=CN2C(=C(N=C2C(=C1)OC)C3=CC=C(C=C3)C4(CCC4)N)C5=CC=CC=C5,0,1,0
66665420,CS(=O)(=O)NC1=CN2C(=NC(=C2C3=CC=CC=C3)C4=CC=C(C=C4)C5(CCC5)N)C=C1,0,1,0
66665658,CCNC(=O)C1=CC2=NC(=C(N2C=C1)C3=CC=CC=C3)C4=CC=C(C=C4)C5(CCC5)N,0,1,0
66666302,CNC(=O)NC1=CN2C(=NC(=C2C3=CC=CC=C3)C4=CC=C(C=C4)C5(CCC5)N)C=C1,0,1,0
66668787,CNC(=O)C1=CC2=NC(=C(N2C=C1)C3=CC=CC=C3)C4=CC=C(C=C4)C5(CCC5)N,0,1,0
66677219,CC1=CC(=CN=C1OC)N2CCC3=C(C2)C(=NC=N3)O[C@H]4CCN(C4)C(=O)C5=CN=CO5,0,1,0
66677383,CC1=CC(=CN=C1OC)N2CCC3=C(C2)C(=NC=N3)O[C@H]4CCN(C4)C(=O)C5=C(ON=C5)C,0,1,0
66716981,CN1CCN(CC1)C2=C(C=C(C=N2)C3=CN=C4N3N=C(S4)C5=CC(=C(C=C5)OC)OC)C(F)(F)F,0,1,0
66837021,CNCCS(=O)(=O)N1CCN(CC1)C2=NC(=NC(=N2)N3C4=C(C(=CC=C4)OC)N=C3C(F)F)N5CCOCC5,0,1,0
67041250,CCCCC1=CC(=NC(=N1)N)C2=CNC3=C2C=C(C=N3)C4=CN(N=C4)C5CCNCC5,0,1,0
67297317,CCOC1=C(N=C(N=C1N2CCOCC2)C3=CC=C(C=C3)NC(=O)NC4=CC=CC(=C4)NC(=O)C)C(=O)OCC,0,1,0
67608743,C1CN(C1)C[C@H](C2=CC(=CC=C2)C(F)(F)F)NC3=NC=NC4=C3C=CC=C4C(=O)N,0,1,0
67819612,C1CN(C1)C[C@H](C2=CC=C(C=C2)C(F)(F)F)NC3=NC=NC4=C3C=CC=C4C(=O)N,0,1,0
67984037,CNC1=NC=C(C(=N1)CC2CC2)C3=NC(=NC=C3)NC4CCC(CC4)O,0,1,0
68075821,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=C(C=C2)Cl)CC(=O)N(CC3=CC=C(C=C3)C4CCCCC4)C5=CC(=C(C=C5)C(=O)O)O,1,0,0
68075823,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=CC=C2C(F)(F)F)CC(=O)N(CC3=CC=C(C=C3)C4CCCCC4)C5=CC(=C(C=C5)C(=O)O)O,1,0,0
68075829,CCOC(=O)C1=CC=C(C=C1)CN(CC(=O)N(CC2=CC=C(C=C2)C3CCCCC3)C4=CC(=C(C=C4)C(=O)O)O)S(=O)(=O)C5=CC=C(C=C5)C,1,0,0
68075831,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC(=CC=C2)F)CC(=O)N(CC3=CC=C(C=C3)C4CCCCC4)C5=CC(=C(C=C5)C(=O)O)O,1,0,0
68075842,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=C(C=C2)C(F)(F)F)CC(=O)N(CC3=CC=C(C=C3)C4CCCCC4)C5=CC(=C(C=C5)C(=O)O)O,1,0,0
68075844,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=C(C=C2)SC(F)(F)F)CC(=O)N(CC3=CC=C(C=C3)C4CCCCC4)C5=CC(=C(C=C5)C(=O)O)O,1,0,0
68075846,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=C(C=C(C=C2)F)C(F)(F)F)CC(=O)N(CC3=CC=C(C=C3)C4CCCCC4)C5=CC(=C(C=C5)C(=O)O)O,1,0,0
68075868,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=C(C=C2)OC(F)(F)F)CC(=O)N(CC3=CC=C(C=C3)C4CCCCC4)C5=CC(=C(C=C5)C(=O)O)O,1,0,0
68075872,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=C(C=C2)[N+](=O)[O-])CC(=O)N(CC3=CC=C(C=C3)C4CCCCC4)C5=CC(=C(C=C5)C(=O)O)O,1,0,0
68075873,CCCN(CC(=O)N(CC1=CC=C(C=C1)C2CCCCC2)C3=CC(=C(C=C3)C(=O)O)O)S(=O)(=O)C4=CC=C(C=C4)C,1,0,0
68075874,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC(=CC=C2)N)CC(=O)N(CC3=CC=C(C=C3)C4CCCCC4)C5=CC(=C(C=C5)C(=O)O)O,1,0,0
68075880,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=C(C=C2)F)CC(=O)N(CC3=CC=C(C=C3)C4CCCCC4)C5=CC(=C(C=C5)C(=O)O)O,1,0,0
68075890,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=C(C=C2)C(=O)OC)CC(=O)N(CC3=CC=C(C=C3)C4CCCCC4)C5=CC(=C(C=C5)C(=O)O)O,1,0,0
68075895,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC(=CC=C2)[N+](=O)[O-])CC(=O)N(CC3=CC=C(C=C3)C4CCCCC4)C5=CC(=C(C=C5)C(=O)O)O,1,0,0
68075897,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC(=CC=C2)Cl)CC(=O)N(CC3=CC=C(C=C3)C4CCCCC4)C5=CC(=C(C=C5)C(=O)O)O,1,0,0
68075906,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=CC(=C2)C)CC(=O)N(CC3=CC=C(C=C3)C4CCCCC4)C5=CC(=C(C=C5)C(=O)O)O,1,0,0
68075975,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC(=CC=C2)OC(F)(F)F)CC(=O)N(CC3=CC=C(C=C3)C4CCCCC4)C5=CC(=C(C=C5)C(=O)O)O,1,0,0
68075994,CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N(CC2=CC=C(C=C2)C3CCCCC3)C4=CC(=C(C=C4)C(=O)O)O)C(=O)OC(C)(C)C,1,0,0
68076215,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=C(C=C2)C#N)CC(=O)N(CC3=CC=C(C=C3)C4CCCCC4)C5=CC(=C(C=C5)C(=O)O)O,1,0,0
68076254,CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)CC(=O)N(CC2=CC=C(C=C2)C3CCCCC3)C4=CC(=C(C=C4)C(=O)O)O,1,0,0
68751457,CC1=NN2C=C(C(=NC2=N1)C3=CC=C(C=C3)CN4CCC(CC4)C5=NC6=C(N5)C=C(C=C6)C(F)(F)F)C7=CC=CC=C7,0,1,0
68754611,C1CN(CCC1C2=NC3=C(N2)C=C(C=C3)C(F)(F)F)CC4=CC=C(C=C4)C5=NC6=CC=NN6C=C5C7=CC=CC=C7,0,1,0
69036886,CC1(C2=CN=C(N=C2N(C1=O)[C@H]3CCC4=C3C=CC=C4O)NC5=CC=CC=C5)C,0,1,0
69930379,CCCCCC(=O)NCC1CCN(CC1)C2=NC=NC(=C2C#CC3=CN=C(C=C3)N)C,0,1,0
69930884,CCC1=C(C(=NC=N1)N2CCC(CC2)O)C#CC3=CN=C(C=C3)NC,0,1,0
69930971,CCC1=C(C(=NC=N1)N2CCC(CC2)OC)C#CC3=CN=C(C=C3)NC,0,1,0
69932961,C1[C@@H](N(C(=O)O1)C2=NC3=C(C=NN3C=C2)C4=CC(=C(C=C4)C5=NC=NN5)F)C6=CC=C(C=C6)F,0,1,0
69933018,COC1=CC=C(C=C1)[C@H]2COC(=O)N2C3=NC4=C(C=NN4C=C3)C5=CC(=C(C=C5)C6=NC=NN6)F,0,1,0
69933124,C1CNCCC1C2COC(=O)N2C3=NC4=C(C=NN4C=C3)C5=CC(=C(C=C5)C6=NC=NN6)F,0,1,0
70682592,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC(=C(C=C3)S(=O)(=O)C)C(F)(F)F,0,1,0
70693935,CCCCCC1=NC(=NCC2=CN=CC=C2)SN1C3=CC=CC=C3.Br,0,0,1
70695189,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC=C(C=C3)S(=O)(=O)C,0,1,0
70817779,CNC(=O)C1=CC=NN2C1=NC(=C2C3=CC=CC=C3)C4=CC=C(C=C4)C5(CCC5)N,0,1,0
70817875,CCC1=NN2C(=NC(=C2C3=CC=CC=C3)C4=CC=C(C=C4)C5(CCC5)N)C=C1,0,1,0
70817879,CNC(=O)C1=NN2C(=C(N=C2C(=C1)OCC3CC3)C4=CC=C(C=C4)C5(CCC5)N)C6=CC=CC=C6,0,1,0
70818069,CNC(=O)C1=NN2C(=NC(=C2C3=CC=CC=C3)C4=CC=C(C=C4)C5(CCC5)N)C=C1,0,1,0
70818071,CNC(=O)C1=NN2C(=C(N=C2C(=C1)C3=CC=NN3)C4=CC=C(C=C4)C5(CCC5)N)C6=CC=CC=C6,0,1,0
70818090,CCNC(=O)C1=NN2C(=NC(=C2C3=CC=CC=C3)C4=CC=C(C=C4)C5(CCC5)N)C=C1,0,1,0
70818241,CSC1=NN2C(=NC(=C2C3=CC=CC=C3)C4=CC=C(C=C4)C5(CCC5)N)C=C1,0,1,0
70818304,C1CC(C1)(C2=CC=C(C=C2)C3=C(N4C(=N3)C=CC(=N4)C(=O)NCCO)C5=CC=CC=C5)N,0,1,0
71014793,C[C@@H](CN)OC1=NN2C(=NC=C2C3=CC4=CC=CC=C4O3)C=C1,0,1,0
71024544,CCNC1=CC\2=C(C(=C1)O)C(=O)O[C@H]([C@@H](/C=C/C(=O)[C@@H]([C@H](C/C=C2)O)O)C)C,0,1,1
71099997,CCC1=CC(=CC=C1)C2=CC3=C(N=C(N=C3N(C2=O)C4CCCC4)N)C,0,1,0
71109676,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)OCCO)C4=CN=CN4,0,1,0
71242332,CCOC(=O)C1CCC2=C(C1)N3C=C(N=C(C3=N2)N4CCOCC4)C5=CN=C(N=C5)N,0,1,0
71258240,C1=CC=C2C(=C1)N(C3=C(S2)C=CC(=C3)Cl)CCNS(=O)(=O)C4=CC=C(C=C4)Cl,0,1,0
71263344,C1CC2=CC=CC=C2N(C3=C1C=CC(=C3)Cl)CCCNS(=O)(=O)C4=CC=C(C=C4)OC(F)(F)F,0,1,0
71294928,C1=CC=C(C=C1)C[C@@H](COC2=NN3C(=NC=C3C4=CC5=CC=CC=C5O4)C=C2)N,0,1,0
71294951,C1=CC=C2C(=C1)C=C(O2)C3=CN=C4N3N=C(C=C4)OCCOCCN,0,1,0
71294956,C1C(CC1OC2=NN3C(=NC=C3C4=CC5=CC=CC=C5O4)C=C2)N,0,1,0
71294981,C1=CC=C2C(=C1)C=C(O2)C3=CN=C4N3N=C(C=C4)OC[C@H](C5=CC=C(C=C5)Cl)N,0,1,0
71294997,C1=CC=C2C(=C1)C=C(O2)C3=CN=C4N3N=C(C=C4)OC[C@H](C5=CC=C(C=C5)F)N,0,1,0
71295106,COC1=CC=CC2=C1C=C(O2)C3=CN=C4N3N=C(C=C4)OCCN,0,1,0
71295107,C1=CC=C2C(=C1)C=C(O2)C3=CN=C4N3N=C(C=C4)OC(CN)C5=C(C=C(C=C5)F)F,0,1,0
71295123,C1=CC=C2C(=C1)C=C(O2)C3=CN=C4N3N=C(C=C4)OC(CN)C5=CC=C(C=C5)F,0,1,0
71295128,C1=CC=C2C(=C1)C=C(O2)C3=CN=C4N3N=C(C=C4)OC(CN)CN,0,1,0
71295140,C1=CC=C2C(=C1)C=C(O2)C3=CN=C4N3N=C(C=C4)O[C@@H](CN)C5=CN=CC=C5,0,1,0
